datetime,tweet
26/3/2022 19:52,"b'@CityNewsVAN I remember the first time I ever heard an amber alert, I was watching TV.  100% in favour of using any\xe2\x80\xa6 https://t.co/FqgQTAq8v0'"
26/3/2022 19:52,b'i just got an amber alert on my phone. those things terrify me but i hope the children are OK'
26/3/2022 19:52,b'@the_2355 It\xe2\x80\x99s a amber alert so I cannot show'
26/3/2022 19:52,b'@OhAnnabelLee @sadsirensong Amber Alert disappeared forever off my phone once I clicked okay. I now remember almost\xe2\x80\xa6 https://t.co/CTBbKjkKlx'
26/3/2022 19:51,b'AMBER ALERT IN BC https://t.co/K6ShkjM3cD'
26/3/2022 19:51,b'AMBER ALERT: Four-year-old Liam Ballamy and infant Myra Ballamy abducted in Fort St.\xc2\xa0John https://t.co/Ao5oNRgbiX'
26/3/2022 19:51,b'B.C. amber alert issued for abducted Fort St. John boy and girl #FortStJohn https://t.co/b0WxveRaYj https://t.co/q3kHWlumfg'
26/3/2022 19:51,b'B.C. amber alert issued for abducted Fort St. John boy and girl #FortStJohn https://t.co/JieYYpzyKL https://t.co/oss207kBpc'
26/3/2022 19:51,b'B.C. amber alert issued for abducted Fort St. John boy and girl #FortStJohn https://t.co/AZVcRGWafy https://t.co/PYlxWST9AK'
26/3/2022 19:51,b'B.C. amber alert issued for abducted Fort St. John boy and girl #FortStJohn https://t.co/DeSaSyDvcP https://t.co/TMcu7dcOAj'
26/3/2022 19:51,b'There is something perplexing about the amount of social media posts that surface after the Provincial Amber Alert\xe2\x80\xa6 https://t.co/HqEfyNlgzR'
26/3/2022 19:50,b'This is puzzling: the @FortStJohnRCMP account doesn\xe2\x80\x99t contain the Amber Alert. Communications not coordinated.\xe2\x80\xa6 https://t.co/GqcSGZnf8r'
26/3/2022 19:50,"b'A few minutes ago, an Amber alert went out to everyone in BC/Canada while I was on stream. The alert is as follows:\xe2\x80\xa6 https://t.co/fJIhYOMYPR'"
26/3/2022 19:49,b'Amber Alert issued for two children allegedly abducted in northern B.C. https://t.co/JCEODw0dwz'
26/3/2022 19:49,"b'@vancouverpics1 @cbcnewsbc Jesus christ you\'re an idiot. This happens all the time ""between parsnts"" and no amber a\xe2\x80\xa6 https://t.co/ItrtThwl5a'"
26/3/2022 19:49,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/r6G4UF3mr7'
26/3/2022 19:49,b'@chrisjsankey This was full province amber alert'
26/3/2022 19:48,"b'@glim1000 @CityNewsVAN Yup, kids were probably in care due to safety concerns, hence the amber alert. If there were\xe2\x80\xa6 https://t.co/nxiovCbVZ0'"
26/3/2022 19:48,b'@cbcnewsbc Because they have BC. Plates it\xe2\x80\x99s astonishing how many people are complaining about getting an amber ale\xe2\x80\xa6 https://t.co/tlLj6KoVDi'
26/3/2022 19:47,"b'Amber alert came on my radio while driving, with almost the exact same tone as the old emergency broadcast system t\xe2\x80\xa6 https://t.co/MjnzruBRsH'"
26/3/2022 19:47,"b'Heads Ip BC/Alberta ~ Amber Alert - 8919 91st area of Fort St John, BC https://t.co/5UTBBy4fqn https://t.co/S2h9e4WI5P'"
26/3/2022 19:47,b'@EnergeticCity How the the hell is a 2 day old amber alert a provincial emergency?'
26/3/2022 19:47,"b'(En) RCMP in Fort St. John, B.C., activate Amber Alert for 2 missing children\nSource: CBC #Canada  \nhttps://t.co/APrh26pMuE'"
26/3/2022 19:47,"b'Amber Alert issued for Fort St. John children, mother: RCMP https://t.co/mz8ppuyStR'"
26/3/2022 19:47,b'@snacktiago But did you sleep through the amber alert?'
26/3/2022 19:47,"b""\xf0\x9f\x91\xa8\xe2\x80\x8d\xf0\x9f\x91\xa7\xe2\x80\x8d\xf0\x9f\x91\xa6 @FortStJohnRCMP AMBER ALERT: \n4 yr old M LIAM BALLAMY 4 ' tall dark brown/black hair, brown eyes\n\n10 month ol\xe2\x80\xa6 https://t.co/KoRJtYLehl"""
26/3/2022 19:46,b'RCMP in Fort St. John activate Amber Alert for two missing children | CBC News https://t.co/ufje19PgsR'
26/3/2022 19:46,b'The amber alert you got earlier today if you\xe2\x80\x99re in BC is one of my amazing @aapsubc colleague\xe2\x80\x99s cousins.  Please sh\xe2\x80\xa6 https://t.co/5EM566FtU6'
26/3/2022 19:45,b'@sadsirensong Amber alert gave me a fucking heart attack'
26/3/2022 19:45,b'Missing 1-year-old boy from Tennessee located; Amber Alert canceled: https://t.co/VzCsXAdGJq https://t.co/kfYEDnRrux'
26/3/2022 19:45,b'Missing 1-year-old boy from Tennessee located; Amber Alert canceled: https://t.co/zP9eJ31kjb https://t.co/wC8C57sbn3'
26/3/2022 19:44,"b'@jenn you\xe2\x80\x99re so arrogant for this, children are missing and you\xe2\x80\x99re complaining about getting an alert. The suspect\xe2\x80\xa6 https://t.co/YE6eJD9RLF'"
26/3/2022 19:44,b'RCMP issues amber alert after alleged abduction of two children in Fort St. John https://t.co/ISjybeNcPS via\xe2\x80\xa6 https://t.co/icqBy3bRqV'
26/3/2022 19:44,b'Amber alert issued for two children in Fort St. John https://t.co/BpDpMB42bl https://t.co/ibxJLKaZl6'
26/3/2022 19:44,b'AMBER ALERT: B.C. AMBER ALERT ISSUED FOR TWO YOUNG CHILDREN FROM FORT ST. JOHN - CITYNEWS\nhttps://t.co/8scFrzVZpt https://t.co/w8q6FRl607'
26/3/2022 19:44,b'CP NewsAlert: RCMP in Fort St. John activate Amber Alert for two missing children https://t.co/qjv4WggJxY https://t.co/Z5acYquQWg'
26/3/2022 19:43,b'Amber Alert issued for two children in northern British Columbia https://t.co/okmIdI9Vxw'
26/3/2022 19:43,"b'** Amber Alert **\nFort St John RCMP have issued an AMBER alert. The abducted male child Liam BALLAMY, 4 years old,\xe2\x80\xa6 https://t.co/W5Fyv6W4O4'"
26/3/2022 19:43,"b""@OhBeing Yes first Amber Alert I've rec'd."""
26/3/2022 19:43,"b'Just got amber alert in a Vancouver BC for missing kids up north. Not actually war. Go back to sleep, preposterous\xe2\x80\xa6 https://t.co/i2uEBGhSFO'"
26/3/2022 19:42,b'Amber Alert issued for two children allegedly abducted in northern B.C. https://t.co/01r8YtHthw'
26/3/2022 19:41,"b'@AnonymousLdb @OldFartRant Or Alberta... Hope they  have the Amber Alert there, too.'"
26/3/2022 19:41,"b'@XiranJayZhao Yeah, everyone here in BC gotten an amber alert. Scared the heck outta me'"
26/3/2022 19:41,b'Am I the only one who finds the amber alert sound scary lmfao'
26/3/2022 19:40,b'CBC News Changed the Headline: [RCMP in Fort St. John activate Amber Alert for 2 missing children]- to - [RCMP in F\xe2\x80\xa6 https://t.co/tVdvINoOyp'
26/3/2022 19:40,"b'** Amber Alert **\nFort St John RCMP have issued an AMBER alert. The abducted male child Liam BALLAMY, 4 years old,\xe2\x80\xa6 https://t.co/ZW7akSK0B7'"
26/3/2022 19:40,b'AMBER ALERT: B.C. AMBER ALERT ISSUED FOR TWO YOUNG CHILDREN FROM FORT ST. JOHN - CITYNEWS \nhttps://t.co/H9K8ZMHXUS'
26/3/2022 19:40,"b'@bag_cats The Amber Alert made Breaking News at noon, followed by the alert on my mobile, then it broke into the ra\xe2\x80\xa6 https://t.co/dHcxegj7nu'"
26/3/2022 19:40,b'RCMP in Fort St. John activate Amber Alert for 2 missing children | CBC News https://t.co/f0JIg1r7aZ'
26/3/2022 19:39,"b'AMBER ALERT\nThey were taken 2 days ago. Mother a victim too. They may be travelling to ON. They could be anywhere,\xe2\x80\xa6 https://t.co/ouaZsH8IWw'"
26/3/2022 19:38,b'My hubs got the Amber Alert but I didn\xe2\x80\x99t. We\xe2\x80\x99re on the same phone plan. Anyone know why it\xe2\x80\x99s not universal?'
26/3/2022 19:38,"b'This was my second time getting an Amber alert. The first time I got one, I was still working at Disney and I still\xe2\x80\xa6 https://t.co/qJRbP6lmLL'"
26/3/2022 19:38,"b'Share this, give it some reach\n\nhttps://t.co/dmRreGMlJS'"
26/3/2022 19:38,"b'getting an amber alert during the dentist appointment and my dentist going ""is that your phone?"" only for her phone\xe2\x80\xa6 https://t.co/xFAc5iAk12'"
26/3/2022 19:38,"b'https://t.co/spqLln06O1 *TO THOSE RESIDING IN CANADA/ NEIBOURING ALBERTA, IMPORTANT!!! PLEASE READ!*'"
26/3/2022 19:38,b'Amber Alert issued for two children in northern British Columbia  | https://t.co/S6yD0rtV6D https://t.co/3Qo7rrUcpa'
26/3/2022 19:38,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/EJwWUW3BXj'
26/3/2022 19:37,"b""I hope that amber alert suspect is offended by being described as balding. If I was the RCMP, I'd want to chirp the\xe2\x80\xa6 https://t.co/bjZ3aGP4Y9"""
26/3/2022 19:37,"b'@jenn Ummmmm really @jenn, kinda heartless &amp; selfish of you!  I\xe2\x80\x99d want every single person to know some fucker has\xe2\x80\xa6 https://t.co/So1WCvZmgm'"
26/3/2022 19:37,"b'@Ry2698 @elonmusk @Tesla We just got an amber alert in BC, and I just thought about the same thing'"
26/3/2022 19:37,b'AMBER ALERT: Four-year-old Liam Ballamy and infant Myra Ballamy abducted in Fort St. John https://t.co/byvKX7eEjX'
26/3/2022 19:37,b'sharing this amber alert \xf0\x9f\x9a\xa8\nhopefully everyone outside the lower mainland also received it https://t.co/taMQehDdU3'
26/3/2022 19:36,b'@McdonaldMcdo54 Probably the Amber alert for the children taken in Fort St John. Everyone in BC got it.'
26/3/2022 19:36,b'AMBER ALERT: Four-year-old Liam Ballamy and infant Myra Ballamy abducted in Fort St. John https://t.co/w2KYAraTvw'
26/3/2022 19:36,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/bFWbZZ3bMP'
26/3/2022 19:36,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/jtEqFKC9Vm'
26/3/2022 19:35,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/ngQLEbhfTF'
26/3/2022 19:35,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/RhzVaWpGBQ'
26/3/2022 19:35,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/iHrJeAyGAT'
26/3/2022 19:35,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/FW4V7ekuFP'
26/3/2022 19:35,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/eua7EgBCuJ'
26/3/2022 19:35,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/mi8ofOQn9E'
26/3/2022 19:35,b'An Amber Alert Has Been Issued In BC After A Baby &amp; 4-Year-Old Boy Were Allegedly Abducted\n\nFull Article Here! \xf0\x9f\x91\x89\xe2\x80\xa6 https://t.co/JdqZ3q1E3R'
26/3/2022 19:34,b'Amber Alert issued for two children in northern British Columbia  | https://t.co/fthjYb06ht https://t.co/8yt9PkVEbX'
26/3/2022 19:34,b'Amber Alert issued for two children allegedly abducted in northern B.C. https://t.co/EMa4QJ3oZh'
26/3/2022 19:34,b'Amber Alert issued for two children in northern BC https://t.co/YmRmM4tCtM'
26/3/2022 19:34,b'Amber Alert issued for two children in northern BC https://t.co/vzXTgUiCGZ'
26/3/2022 19:34,b'Amber Alert issued for two children in northern BC https://t.co/vzrjpIzyqW'
26/3/2022 19:34,b'Amber Alert issued for two children in northern BC https://t.co/WqXWIUGYh0'
26/3/2022 19:34,b'Amber Alert issued for two children in northern BC https://t.co/S3rDVmRKyE'
26/3/2022 19:34,b'Pushing an amber alert in the middle of possible nuclear war feels like a bad choice \xf0\x9f\x98\x85'
26/3/2022 19:34,b'Just got my 1st Amber Alert I ever recall getting on any of my phones..... and its from Fort St. John.\nI get that i\xe2\x80\xa6 https://t.co/8wUyZpAHrs'
26/3/2022 19:33,b'Amber Alert issued for two children allegedly abducted in northern B.C. https://t.co/aEaeSkVQF5'
26/3/2022 19:32,b'PEOPLE OUT HERE COMPLAINING THAT THEY GOT THE AMBER ALERT WHEN FORT ST JOHN IS NORTH FROM VANCOUVER ARE YOU FUCKING\xe2\x80\xa6 https://t.co/u0EJElgakF'
26/3/2022 19:32,"b'@OpheliaSpectre amber alert, two kids and mother missing. father is the suspect. \n\nhttps://t.co/Kzd7O0SOZx'"
26/3/2022 19:32,b'@kelownagurl It\xe2\x80\x99s why I use do not disturb mode on my iPhone now every night. Again I get the program but I just fe\xe2\x80\xa6 https://t.co/b1RSq16bGO'
26/3/2022 19:32,b'RCMP in Fort St. John activate Amber Alert for two missing children https://t.co/571eFecANr https://t.co/FqO5rBVWpg'
26/3/2022 19:31,b'@SarahDunnigan1 @lyoninmourning Well my phone just literally blew up with an Amber Alert. Quite unexpected and I al\xe2\x80\xa6 https://t.co/BjrtgsTOh7'
26/3/2022 19:31,b'Amber Alert issued for two children in northern British\xc2\xa0Columbia https://t.co/FQBsKkJbd6'
26/3/2022 19:31,"b'oh shit, did everyone else in BC get an amber alert https://t.co/K29diAnfE0'"
26/3/2022 19:31,b'Amber alert for abducted children. \xf0\x9f\x98\x94 https://t.co/dRx1hPCTYD'
26/3/2022 19:30,"b'I hope these kids are found safe \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f""B.C. amber alert activated for Fort St. John abduction | CTV News"" https://t.co/jEiRCOKT7q'"
26/3/2022 19:30,"b""amber alerts are super important don't get me wrong and I'm grateful we have a system in place where u can send the\xe2\x80\xa6 https://t.co/y73htKGPiK"""
26/3/2022 19:30,b'details about the actual alert: https://t.co/u41IRXUudP'
26/3/2022 19:30,b'This amber alert in British Columbia went out about 15 minutes ago. Is this normal to wait 48 hours to send an aler\xe2\x80\xa6 https://t.co/PixooBpgoq'
26/3/2022 19:30,b'AMBER ALERT CANADA\nFORT ST JOHN https://t.co/eau14FWTcY'
26/3/2022 19:30,"b""Okay phone I get it, there's an amber alert like 2,000KM away from me. Not sure what you expect me to do with this information."""
26/3/2022 19:30,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/Xx822tkGss'
26/3/2022 19:30,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/Q4mx0AJjRm'
26/3/2022 19:30,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/uDXrjojp4P'
26/3/2022 19:30,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/AwjCpNSmHG'
26/3/2022 19:30,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/vHe96LVTjf'
26/3/2022 19:30,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/S0KCsRLtUd'
26/3/2022 19:29,"b'did anyone else think, just for a split second, that emergency amber alert we just had was actually for an incoming\xe2\x80\xa6 https://t.co/4YYIjE6HjE'"
26/3/2022 19:29,b'@XiranJayZhao Jesus of Nazareth: What\xe2\x80\x99s an Amber Alert?'
26/3/2022 19:29,b'I JUST GOT MY FIRST EVER AMBER ALERT\ntv went EEEEEE ERRRRR EEEEEE ERRRRR EEEEEE ERRRRR'
26/3/2022 19:28,b'I will delete the Amber Alert tweet when it is reported that the children are safe.'
26/3/2022 19:28,"b'Oops not earthquake alert, sorry, haven\xe2\x80\x99t received an amber alert before'"
26/3/2022 19:28,b'@minervaB7 They should really have different alarm sounds for these things. Just ring your phone normally for an am\xe2\x80\xa6 https://t.co/89lWj0f6Pg'
26/3/2022 19:28,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/TaiTcWB5rk'
26/3/2022 19:28,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/UgQFZALjMt'
26/3/2022 19:28,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/QhY6RjlNHA'
26/3/2022 19:28,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/ye5WCev2kg'
26/3/2022 19:28,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/I2gaDy1Zgu'
26/3/2022 19:28,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/3rMMS7Xus1'
26/3/2022 19:28,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/qxDIfQHguf'
26/3/2022 19:28,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/cQijYiLxtg'
26/3/2022 19:28,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/jXWIQJdGYD'
26/3/2022 19:28,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/DtHI59JqsO'
26/3/2022 19:28,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/ODPjZm4Kuf'
26/3/2022 19:28,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/mXvs2GhyAr'
26/3/2022 19:28,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/uvYqPQPqBY'
26/3/2022 19:28,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/eAgJQRTqCE'
26/3/2022 19:28,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/3AmPrksz2U'
26/3/2022 19:27,b'Amber alert for Bc canada \nMissing kids keep an eye out https://t.co/lMyohANSrP'
26/3/2022 19:27,b'@EmergencyInfoBC\n\nHow the hell is a 2 day old amber alert a provincial emergency.'
26/3/2022 19:27,"b'@InnerVoltRock AMBER ALERT: Liam and Myra Bellamy. March 26th, 2022.\nMarch 26, 2022 at 11:50 am\n\nhttps://t.co/LOdCpkEMQO'"
26/3/2022 19:27,b'@rorcwoo @N8tiveJen @canucker101 @laura24fan @savedbydemko @ForCanucksSake @canucksedins @flying_skate\xe2\x80\xa6 https://t.co/E5QXGUz8Ha'
26/3/2022 19:27,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/DQW6yM9RBp'
26/3/2022 19:27,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/Jqs2Qq9jei'
26/3/2022 19:27,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/j5tcHnhOTY'
26/3/2022 19:27,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/CIGEF24iJC'
26/3/2022 19:27,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/arE88knVya'
26/3/2022 19:27,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/o3SPnu6x1E'
26/3/2022 19:27,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/TM5gHkr20p'
26/3/2022 19:27,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/rbHdPPcHXG'
26/3/2022 19:27,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/dSGWwk9LAU'
26/3/2022 19:27,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/MGNVJpQOGd'
26/3/2022 19:27,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/GBZ6nOYP8R'
26/3/2022 19:27,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/dYNYwvGAD1'
26/3/2022 19:27,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/0z4KUlF2bs'
26/3/2022 19:27,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/BLhZCajIpA'
26/3/2022 19:27,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/BPQAGx7fxW'
26/3/2022 19:27,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/fQdr3NTy9j'
26/3/2022 19:27,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/Nvy0yp3HMe'
26/3/2022 19:27,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/V3NJw2yjqa'
26/3/2022 19:27,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/a1yGYheml8'
26/3/2022 19:27,b'@erin_braincandy Our school alarm went off along with the Amber Alert and I thought there was a fire.'
26/3/2022 19:27,"b""So we had an amber alert on our phones. Everyone's phones rang.\n\nPhoto tw: text about 2 missing children, they're v\xe2\x80\xa6 https://t.co/MyUkcQa0rF"""
26/3/2022 19:27,b'amber alert and half a dozen cop cars ripping up the hill a few minutes later. colour me intrigued.'
26/3/2022 19:27,b'A BC AMBER Alert: RCMP believes Jason DALRYMPLE has taken Dawn BELLAMY and her two children against their will from\xe2\x80\xa6 https://t.co/ISu5ZHTs9u'
26/3/2022 19:27,b'@kate_butch_ AMBER ALERT: Em got there dick wet lol'
26/3/2022 19:27,b'Amber Alert for missing kids #FortStJohn https://t.co/hRgwJHPLQJ'
26/3/2022 19:26,b'Amber alert basically blew my ears out \xf0\x9f\xa4\xa3'
26/3/2022 19:26,b'After years of seeing analog horror content and being proper scared of it to the point of complete avoidance\n\nI jus\xe2\x80\xa6 https://t.co/Q7ZhVTTv84'
26/3/2022 19:26,b'Amber Alert issued for two children in northern British Columbia https://t.co/E7cKiFjK2u'
26/3/2022 19:26,b'There are 2 things I am afraid of in life. Death and having your headphones on when an amber alert goes off'
26/3/2022 19:26,b'Amber Alert for 2 children. 4 and 10mo.\n\nBC licence plate HT184A\n\nSuspect: Jason Dalrymple'
26/3/2022 19:26,"b'Last seen 2 days ago, so heads-up #yyjtraffic and #yyj.\n(In case you missed the Amber Alert broadcast on your devic\xe2\x80\xa6 https://t.co/R7jYl4A86f'"
26/3/2022 19:26,b'BC AMBER ALERT! https://t.co/8zDbUQksHi'
26/3/2022 19:26,"b'Fort St John RCMP AMBER alert. Abducted male child Liam BALLAMY, 4 years old. Abducted female Myra BALLAMY, 10 mont\xe2\x80\xa6 https://t.co/rIGh6hkmkZ'"
26/3/2022 19:26,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/YRUlKDjN2Z'
26/3/2022 19:26,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/LZfrPpkeAO'
26/3/2022 19:26,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/uod2vl9lka'
26/3/2022 19:26,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/h0vFHoSXOR'
26/3/2022 19:26,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/057mIxbNi4'
26/3/2022 19:26,b'RCMP issue amber alert for children abducted from Fort St. John https://t.co/uVPChGmdfg'
26/3/2022 19:25,b'Amber Alert Issued Over Two Abducted Children in Fort St John\n\nhttps://t.co/7mkJOvb6r6 https://t.co/lzHU2TcSey'
26/3/2022 19:25,b'Just got a amber alert'
26/3/2022 19:25,b'First amber alert i got #amberalert https://t.co/a4VDteplrr'
26/3/2022 19:25,"b""I'm still shaking from that amber alert. I'm glad I was able to get it though. I was just drifting back off to sleep!"""
26/3/2022 19:25,b'One way waking up is having an first amber alert on my phone Jesus but I hope those little kids are okay its very c\xe2\x80\xa6 https://t.co/JFZWhaAJ99'
26/3/2022 19:24,b'@EmergencyInfoBC \n\nHow the hell is a 2 day old amber alert a provincial emergency?'
26/3/2022 19:24,b'uuuuuh so my phone started blaring like a siren and shaking and turns out it was an amber alert\nits nowhere near wh\xe2\x80\xa6 https://t.co/JsI2EAvXx1'
26/3/2022 19:24,b'Got to wonder if an Amber Alert was also issued for Alberta. https://t.co/178AbEFDyh'
26/3/2022 19:24,b'AMBER ALERT: Mounties in British Columbia say an Amber Alert has been activated as they search for a four-year-old\xe2\x80\xa6 https://t.co/u0NgQuXHhG'
26/3/2022 19:24,b'AMBER ALERT! Fort St. John #BC #bcpoli #ableg #cdnpoli https://t.co/odctcs9son'
26/3/2022 19:24,b'the amber alert scared me omg'
26/3/2022 19:24,b'Got the Amber Alert just as we stepped on to a beach in Ucluelet and damn I was sure it was going to be a tsunami warning.'
26/3/2022 19:24,b'Amber alert issued for #FortStJohn. \n\nFour year old Liam Ballamy and 10 month old Myra Ballamy have been abducted.\xe2\x80\xa6 https://t.co/xQp47SIlA3'
26/3/2022 19:24,"b'Crazy how ppl are mad about the amber alert when he was last seen two days ago and is driving\xe2\x80\xa6he could be anywhere,\xe2\x80\xa6 https://t.co/Xh3IV3s69C'"
26/3/2022 19:23,b'RCMP in Fort St. John activate Amber Alert for two missing children | CBC News https://t.co/IXBkNRklnV'
26/3/2022 19:23,"b'Jesus, did everyone in BC get that amber alert just now??'"
26/3/2022 19:23,b'first time ever getting an amber alert why TF is the sound so scary'
26/3/2022 19:23,"b""@coffeecrew I will admit, I was rather surprised. But I'm glad it worked... What was interesting is that the phone\xe2\x80\xa6 https://t.co/5FOHLHffPl"""
26/3/2022 19:23,b'Just had an Amber Alert come through and my first thought was that the nukes we falling on Vancouver. Can we just back to Covid?'
26/3/2022 19:23,"b""@bestgirlyazy I've heard the Amber Alert several times now since I moved here in Montreal, and it's ear piercing!"""
26/3/2022 19:22,"b""bc amber alert, i hope they're okay :(( https://t.co/3UNu6MWoB7"""
26/3/2022 19:22,b'i got an amber alert this morning and it scared the shit outta me'
26/3/2022 19:22,b'\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90Amber Alert!\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\nJust recieved at 12:15 pm PDT....share! #AMBERAlert https://t.co/8LbpoRpyI1'
26/3/2022 19:22,b'@kelownagurl Hubby was watching tv and it came on with the Amber Alert.  Startled us that\xe2\x80\x99s for sure-loud!'
26/3/2022 19:22,b'@coffeecrew ....ya....kind of red....for an amber alert. Cheers'
26/3/2022 19:22,b'AMBER ALERT IN NORTHERN BC KEEP YOUR EYES OPEN https://t.co/y23HARlfSl'
26/3/2022 19:22,"b'Shared: Amber Alert Alert - 8919 91st area of Fort St John, BC https://t.co/iOvWy76A6W https://t.co/VP8z80ZIaE'"
26/3/2022 19:22,b'British Columbia friends - please be aware of this AMBER ALERT for 2 kids!\n\nplease keep alert!\ni figure Alberta and\xe2\x80\xa6 https://t.co/xfDXGVZxRF'
26/3/2022 19:22,b'Amber Alert issued for two children in northern British Columbia https://t.co/qdhWwmsp9S'
26/3/2022 19:22,"b'Just got an Amber Alert, which by the way, is terrifying when all the phones start screaming at you. I hope they ca\xe2\x80\xa6 https://t.co/ruEHW2dNil'"
26/3/2022 19:22,b'\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90Amber Alert!\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\nJust recieved at 12:15 pm PDT....share! #AMBERAlert https://t.co/c5Kxru9p2D'
26/3/2022 19:21,b'JESUS CHRIST I GOT AN AMBER ALERT IT WASNT THAT LOUD FOR ME BUT OHCHXHD \xf0\x9f\x98\xac\xf0\x9f\x98\xac\xf0\x9f\x98\xac\xf0\x9f\x98\xac'
26/3/2022 19:21,"b""AMBER ALERT\n4yr old boy and 10 month old little girl. Taken from Fort St. John\nMale abductee 5'11 brown hair\nDrivin\xe2\x80\xa6 https://t.co/tpqyobeb6l"""
26/3/2022 19:21,b'@Kamscan @983cifm 2 immediate thoughts:\n\n*Please let these two children be returned safely.\n\n*Fu$&amp; off to anyone wh\xe2\x80\xa6 https://t.co/YQP8b4hq4q'
26/3/2022 19:21,"b'Shared: Amber Alert Alert - 8919 91st area of Fort St John, BC https://t.co/pbIdUdXzNH https://t.co/x2GR5Pgd7f'"
26/3/2022 19:21,b'\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90Amber Alert!\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\xe2\xad\x90\nJust recieved at 12:15 pm PDT....share! #AMBERAlert https://t.co/i79jg0C4RL'
26/3/2022 19:21,b'got amber alert for first time and it scared me aaa. i hope the kids will be found soon!!! you must be some kind of awful to abduct kids tsk'
26/3/2022 19:21,b'Amber Alert British Columbia \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6 https://t.co/2EFl5CGe3Y'
26/3/2022 19:21,"b""Jesus Fucking Christ\n\nHad an Emergency Alert on my phone thinking we're finally getting the big earthquake only for\xe2\x80\xa6 https://t.co/SyCcutd81c"""
26/3/2022 19:21,b'Amber Alert issued for two children allegedly abducted in northern B.C.  https://t.co/F5UpF3FVmp via @CTVNews'
